Data Log
Date/Time,[plc]BareFibreDiaDisplay,[plc]diadevbaremv,[plc]PfProcessPsn,[plc]cpspdactval,[plc]CpLenTareVal,[plc]GoodFibreStartState,[plc]FrnTmpMv,[plc]FrnPwrMv,[plc]pfspdactval,[plc]FrnMFC1MV,[plc]FrnMFC2MV,[plc]FrnMFC3MV,[plc]FrnMFC4MV,[plc]CaneSpdActVal,[plc]TenTareVal,[plc]TrendMarkerPulse,[plc]CoatedOuterFibreDiaDisplay,[plc]FrnMFC1SP,[plc]FrnMFC3SP,[plc]FrnMFC4SP,[plc]FrnMFC2SP,[plc]FrnTmpSP,[plc]UVLamp1Intensity,[plc]UVLamp2Intensity,[plc]UVHiLo[0].status,[plc]UVHiLO[1].Status,plc]PolyXDia,plc]PolyYDia,[plc]PloyMajorAxis,[plc]PolyMinorAxis,[plc]DiaDevXYBareMV,[plc]CoatedInnerFibreDiaDisplay,
26/11/2024 14:31:10868,400.010009765625,10.0500001907349,-9999,0,0,0,1600.359375,12.4570360183716,1.67999998666346E-03,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,-4.79793548583984E-03,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:31:15849,400.010009765625,10.0500001907349,-9999,0,0,0,1599.6875,12.4513778686523,0,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,1.39341354370117E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:31:20846,400.010009765625,10.0500001907349,-9999,0,0,0,1599.82177734375,12.4190626144409,-1.67999998666346E-03,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,-1.77288055419922E-03,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:31:25837,400.010009765625,10.0500001907349,-9999,0,0,0,1600.09069824219,12.440281867981,0,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,2.17962265014648E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:31:30821,400.010009765625,10.0500001907349,-9999,0,0,0,1600.49377441406,12.3865642547607,7.20000010915101E-04,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,1.17015838623047E-03,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:31:35843,400.010009765625,10.0500001907349,-9999,0,0,0,1600.359375,12.3211994171143,-7.20000010915101E-04,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,4.02545928955078E-03,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:31:40825,400.010009765625,10.0500001907349,-9999,0,0,0,1600.359375,12.4164199829102,0,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,1.44109725952148E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:31:45862,400.010009765625,10.0500001907349,-9999,0,0,0,1599.82177734375,12.4413681030273,0,4.98000001907349,0.983999967575073,4.9520001411438,0.984000027179718,0,8.10527801513672E-03,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:31:50843,400.010009765625,10.0500001907349,-9999,0,0,0,1599.95629882813,12.4716529846191,9.5999997574836E-04,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,1.44948959350586E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:31:55824,400.010009765625,10.0500001907349,-9999,0,0,0,1599.55310058594,12.4285907745361,0,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,2.19821929931641E-03,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:32:00861,400.010009765625,10.0500001907349,-9999,0,0,0,1599.6875,12.4030523300171,0,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,2.69985198974609E-03,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:32:05843,400.010009765625,10.0500001907349,-9999,0,0,0,1599.95629882813,12.4797410964966,0,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,6.99043273925781E-04,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:32:10824,400.010009765625,10.0500001907349,-9999,0,0,0,1600.359375,12.3208360671997,0,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,1.21488571166992E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:32:15861,400.010009765625,10.0500001907349,-9999,0,0,0,1599.6875,12.4457111358643,-7.20000010915101E-04,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,0.028529167175293,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:32:20842,400.010009765625,10.0500001907349,-9999,0,0,0,1599.82177734375,12.4972610473633,7.20000010915101E-04,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,5.30223846435547E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:32:25823,400.010009765625,10.0500001907349,-9999,0,0,0,1599.6875,12.4823989868164,7.20000010915101E-04,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,-7.86781311035156E-04,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:32:30860,400.010009765625,10.0500001907349,-9999,0,0,0,1600.359375,12.4387121200562,0,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,2.60343551635742E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:32:35841,400.010009765625,10.0500001907349,-9999,0,0,0,1599.6875,12.3853445053101,0,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,3.97815704345703E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:32:40823,400.010009765625,10.0500001907349,-9999,0,0,0,1599.55310058594,12.4026937484741,0,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,-2.02178955078125E-03,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:32:45860,400.010009765625,10.0500001907349,-9999,0,0,0,1600.22497558594,12.4455699920654,0,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,2.16579437255859E-03,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:32:50841,400.010009765625,10.0500001907349,-9999,0,0,0,1600.09069824219,12.449686050415,0,4.97799968719482,0.983999967575073,4.9539999961853,0.984000027179718,0,1.78985595703125E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:32:55822,400.010009765625,10.0500001907349,-9999,0,0,0,1600.22497558594,12.4141330718994,-7.20000010915101E-04,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,2.14262008666992E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:33:00859,400.010009765625,10.0500001907349,-9999,0,0,0,1599.6875,12.4150953292847,9.5999997574836E-04,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,2.28786468505859E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:33:05840,400.010009765625,10.0500001907349,-9999,0,0,0,1600.359375,12.4729814529419,-7.20000010915101E-04,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,3.21426391601563E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:33:10821,400.010009765625,10.0500001907349,-9999,0,0,0,1600.49377441406,12.5204725265503,7.20000010915101E-04,4.98000001907349,0.983999967575073,4.9520001411438,0.984000027179718,0,1.79100036621094E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:33:15859,400.010009765625,10.0500001907349,-9999,0,0,0,1600.49377441406,12.3979978561401,-7.20000010915101E-04,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,3.44381332397461E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:33:20840,400.010009765625,10.0500001907349,-9999,0,0,0,1600.22497558594,12.3878860473633,9.5999997574836E-04,4.98000001907349,0.983999967575073,4.9539999961853,0.984799981117249,0,2.97822952270508E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:33:25821,400.010009765625,10.0500001907349,-9999,0,0,0,1599.55310058594,12.4389572143555,0,4.98000001907349,0.983999967575073,4.9539999961853,0.984799981117249,0,-0.000732421875,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
26/11/2024 14:33:30858,400.010009765625,10.0500001907349,-9999,0,0,0,1600.49377441406,12.3747711181641,-7.20000010915101E-04,4.98000001907349,0.983999967575073,4.9539999961853,0.984000027179718,0,2.64425277709961E-02,0,2,5,5,1,1,1600,0,0,2,2,0,0,0,0.941979467868805,9.99999977648258E-03,1
